"subject" "activity" "tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyAccMagmean" "tGravityAccMagmean" "tBodyAccJerkMagmean" "tBodyGyroMagmean" "tBodyGyroJerkMagmean" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccmeanFreqX" "fBodyAccmeanFreqY" "fBodyAccmeanFreqZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkmeanFreqX" "fBodyAccJerkmeanFreqY" "fBodyAccJerkmeanFreqZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyromeanFreqX" "fBodyGyromeanFreqY" "fBodyGyromeanFreqZ" "fBodyAccMagmean" "fBodyAccMagmeanFreq" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagmeanFreq" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagmeanFreq" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagmeanFreq" "angletBodyAccMeangravity" "angletBodyAccJerkMeangravityMean" "angletBodyGyroMeangravityMean" "angletBodyGyroJerkMeangravityMean" "angleXgravityMean" "angleYgravityMean" "angleZgravityMean" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagstd" "tGravityAccMagstd" "tBodyAccJerkMagstd" "tBodyGyroMagstd" "tBodyGyroJerkMagstd" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagstd" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagstd"
15 "WALKING_DOWNSTAIRS" 0.283791445555556 -0.016524551785 -0.111288429907407 0.619845185203704 0.159879179277778 0.0587951493788889 0.076169202462963 -0.0170092384461667 0.00858495406277778 -0.0340810297444444 -0.0670804562407407 0.0960487572314815 -0.0932678258388889 -0.0257529157351852 -0.0500290379055556 -0.54325213112037 -0.54325213112037 -0.660980740524074 -0.633632497114815 -0.806270327407407 -0.605622479240741 -0.513838889925926 -0.737809808407407 -0.235454432409259 0.066211409517963 0.0831976975314815 -0.665780286627778 -0.607975322275926 -0.788670809648148 -0.0825558268333333 -0.170264332962963 -0.0513009599092593 -0.680281876277778 -0.771810333333333 -0.701964131314815 -0.155086444453704 -0.230418284507407 -0.0678599308925926 -0.581039132907407 0.0731721290740741 -0.634083618505556 0.172283215588889 -0.752539929259259 -0.16080099492963 -0.838641509259259 0.104336869653704 -0.00333462375555556 -0.0646393255146296 -0.0399806300740741 -0.00459730481666666 -0.456348055925926 -0.0783289705555556 -0.0197003626833333 -0.573421601944444 -0.493680293726667 -0.715369690555556 -0.965739821111111 -0.962663993148148 -0.950265491296296 -0.646326509833333 -0.591178556224074 -0.81081875012963 -0.711241794592593 -0.732186380925926 -0.707813968148148 -0.733866387962963 -0.856832334074074 -0.790851168518519 -0.575018601111111 -0.575018601111111 -0.637926346814815 -0.707033703592593 -0.83660242962963 -0.562260050690741 -0.515739004940741 -0.728195801111111 -0.65793834312963 -0.600927720209259 -0.831882927962963 -0.722902802462963 -0.713720242388889 -0.737078150185185 -0.638961480074074 -0.646238987425926 -0.728272779018519 -0.845752577037037
15 "SITTING" 0.280130450943396 -0.0115987398609434 -0.115567794603774 0.629801787886792 0.18878056 0.0405765863207547 0.0759002557943396 0.0117993164749057 -0.00841162368169811 -0.0271596843971698 -0.0809542804890566 0.104512949492453 -0.100618840473585 -0.0586628863698113 -0.0600537770188679 -0.547425457056604 -0.547425457056604 -0.665978856264151 -0.632476342281132 -0.809558005849057 -0.607990279811321 -0.533543437079245 -0.747616751830189 -0.191378504245283 0.0958928134754717 0.0828896808301887 -0.65602515120566 -0.62103899554717 -0.806005075320755 -0.0328796224415094 -0.144158565433962 -0.0794539955396226 -0.678615539075472 -0.772821986792453 -0.716505065132075 -0.122145415660377 -0.191332266279245 -0.056558771354717 -0.582108091886792 0.0890762102245283 -0.622139895867925 0.161327945879245 -0.744812129811321 -0.126115875264151 -0.839729377169811 0.0987964142928302 0.0506695971981132 0.0485705439830189 0.0285007037169811 -0.00408000976792453 -0.463788678301887 -0.0959826190415094 -0.00700318740377358 -0.572569248450943 -0.514081406528302 -0.716817979622641 -0.971592274150943 -0.970488956415094 -0.954798099811321 -0.636042821735849 -0.60640859988283 -0.826302140754717 -0.701903010226415 -0.734445717018868 -0.729913748490566 -0.740402842264151 -0.855308935660377 -0.797076853773585 -0.579843060943396 -0.579843060943396 -0.632553425735849 -0.691653192641509 -0.838215164716981 -0.560274838254717 -0.535034522941509 -0.723896538113208 -0.648052598150943 -0.618052227339623 -0.845657328301887 -0.711966565811321 -0.716056642981132 -0.759847662264151 -0.644825365679245 -0.650460356128302 -0.711392317735849 -0.848390253584906
15 "STANDING" 0.280997710188679 -0.0229361622716981 -0.108154363245283 0.712308222245283 0.0615951449245283 0.0333542089843396 0.083229508645283 -0.000801789958490565 -0.0110940890281321 -0.000246073539245281 -0.0882654378056604 0.0787690456333962 -0.0935767231698113 -0.0455333326890566 -0.0576107507132075 -0.503841970566038 -0.503841970566038 -0.63517970109434 -0.583655696471698 -0.792502778113208 -0.561806681169811 -0.465565673686792 -0.735737053018868 -0.245994812583019 0.0403633903056604 -0.000245609979245283 -0.624089680132075 -0.579350054 -0.808919736226415 -0.0538204414150943 -0.208484696773585 -0.0619335617660377 -0.636329303018868 -0.73002820245283 -0.722813045773585 -0.116767560549057 -0.23678775909434 -0.0600493105301887 -0.547869786603774 0.0542757010584906 -0.593059948796226 0.184986412445283 -0.705558474528302 -0.139666094677372 -0.830399053584906 0.118571989283019 -0.0256919842088679 -0.0677964151886792 -0.125405679371698 0.0198006265103774 -0.549033479056604 0.00239762181132076 -0.000851474489622641 -0.541797966243396 -0.44187578351434 -0.684741602811321 -0.966990412830189 -0.953887825283019 -0.932011397924528 -0.602128000433962 -0.565088624584906 -0.828513213773585 -0.679969740226415 -0.653437158867925 -0.744607152641509 -0.713359575471698 -0.842487823396226 -0.797500546792453 -0.539834468013962 -0.539834468013962 -0.605858509401887 -0.652224321235849 -0.832602167924528 -0.535106197188679 -0.465573039974528 -0.684524089 -0.614945517301887 -0.579850551801132 -0.847134639622641 -0.695812135283019 -0.617638789622642 -0.776291696037736 -0.607854640377358 -0.625336867377358 -0.677861435358491 -0.847789939622641
15 "LAYING" 0.27992024 -0.0222564499872222 -0.115243144425926 0.750941547148148 0.0291219370185185 0.0557188431481482 0.0708496885259259 0.00122404068185185 -0.0215705027294444 -0.0389934901944444 -0.0659189012037037 0.0975426052209259 -0.097840211037037 -0.0370019350905556 -0.025627133037037 -0.523920436133333 -0.523920436133333 -0.655548051925926 -0.605808443796296 -0.808857755925926 -0.563299576296296 -0.52497769312963 -0.743887879259259 -0.191403458481481 0.0461180881314815 0.022385511037037 -0.629762545737037 -0.628828369548148 -0.810584798148148 -0.0192891960251852 -0.212288986796296 -0.0791766377296296 -0.653111307759259 -0.754510818518519 -0.705517778981481 -0.1363844093 -0.236470215525926 -0.0474170693851852 -0.558802762425926 0.039490301587037 -0.609622820407407 0.154938271553704 -0.716067224259259 -0.174237700590926 -0.837797186296296 0.0471931611703704 -0.0146616300662963 0.0272358036296296 0.0701834240185185 0.116551581487037 -0.585794883333333 0.0321773206481481 -0.0171301383407407 -0.544525510018519 -0.495105258621667 -0.703962927407407 -0.966683658703704 -0.959499132592593 -0.948980558333333 -0.613251497981481 -0.61121784 -0.830712461296296 -0.690930394777778 -0.702484997348148 -0.716031260925926 -0.736755312592593 -0.856141339074074 -0.794225793888889 -0.548664864888889 -0.548664864888889 -0.62432656637037 -0.646544188259259 -0.837888893888889 -0.538104039025926 -0.511890816740741 -0.707627962111111 -0.631094295063889 -0.618582070240185 -0.850013549814815 -0.705042016388889 -0.678398132257407 -0.746668797962963 -0.613956230685185 -0.646572662222222 -0.663724669 -0.850035740740741
16 "WALKING" 0.2807631075 -0.0166862300868333 -0.113987104433333 0.752811116933333 -0.031087885 -0.0106104562166667 0.0615619758166667 -0.007504947305 0.0158946909755 -0.0375892367266667 -0.0667164417383333 0.102027597981667 -0.0959500560541667 -0.05067727199 -0.0472377560916667 -0.59124148965 -0.59124148965 -0.701275112366667 -0.696938276666667 -0.847049088333333 -0.678041582516667 -0.649343583226667 -0.637778614108333 -0.223999510318333 -0.0274106609633333 0.0202010466366667 -0.724685646616667 -0.733854239166667 -0.72794249155 -0.0274124114383333 -0.2061430463035 -0.174140720583333 -0.782555258833333 -0.799293004833333 -0.739624740333333 -0.1707694525 -0.188801480343333 -0.0665451869666667 -0.640461712 0.0422355261833333 -0.686618251266667 0.210127676045 -0.8099407855 -0.04600861773 -0.859608034833333 0.15841669616 -0.00486899961166667 0.0646471480466667 0.0578702334366667 0.0661896488166667 -0.571597287833333 0.10461409585 0.00775336286666667 -0.640169131266667 -0.628850788016667 -0.5806034925 -0.973139735 -0.963600523 -0.952564773666667 -0.7032505796 -0.7167138335 -0.744489085201667 -0.790241418333333 -0.791225581666667 -0.725424718966667 -0.849326137333333 -0.855598799333333 -0.8203552215 -0.635544134983333 -0.635544134983333 -0.693699087283333 -0.786558774833333 -0.862041343333333 -0.627149201726667 -0.642413634866667 -0.58415846725 -0.7074484389 -0.717174798666667 -0.759901532 -0.795292712833333 -0.790127200166667 -0.7472669579 -0.690039187351667 -0.7051042886 -0.809708940833333 -0.875280330833333
16 "WALKING_UPSTAIRS" 0.283122540833333 -0.010064193285 -0.0906094162666667 0.68354571335 -0.0282082507333333 0.0719472811666667 0.0684341707833333 -0.0240663492956667 -0.0157008340963333 -0.0150144312133333 -0.0875282566666667 0.0724757066166667 -0.1004615684 -0.0311975215691667 -0.050113863285 -0.678824044066667 -0.678824044066667 -0.788978619666667 -0.768660708 -0.891371318666667 -0.76217019085 -0.72786454535 -0.718460773742 -0.21299578745 -0.0576538188633333 0.00607274072166666 -0.807705627333333 -0.800484467233333 -0.802627050833333 -0.00124804595 -0.198420907433333 -0.143077591608333 -0.840054357166667 -0.848667048833333 -0.802598522833333 -0.1699019479925 -0.132898484743333 -0.0505266737516667 -0.724333404183333 -0.00133331709833333 -0.777876806583333 0.202124294756667 -0.849824329 -0.0866980957333333 -0.898989993666667 0.107887431348333 0.06212103791 0.00152271146666667 -0.0237142417216667 0.0305003006166667 -0.501339265833333 0.101894327283333 -0.059552793483 -0.736454078731667 -0.697945783833333 -0.662202439745 -0.966080474833333 -0.954316286166667 -0.926397111366667 -0.795225154133333 -0.79042588825 -0.816589967 -0.845094002166667 -0.841477841833333 -0.786284106833333 -0.888598789333333 -0.897141816166667 -0.870380495333333 -0.7093130397 -0.7093130397 -0.7815608906 -0.813505451333333 -0.898307824666667 -0.727529018746333 -0.703667709333333 -0.66087730175 -0.800505002666667 -0.7938893075 -0.829155564 -0.848506276833333 -0.840160926166667 -0.801979155 -0.7489530296 -0.7872720037 -0.8234004385 -0.904810533333333
16 "WALKING_DOWNSTAIRS" 0.285298190333333 -0.0149549612643333 -0.105877936016667 0.7002632597 -0.0849407336833333 0.04355048827 0.0969933338 0.0250860893701667 -0.00156282008583333 -0.00637669583 -0.05334695392 0.0705729789333333 -0.09723727604 -0.0343869398366667 -0.0663471026016667 -0.656704613666667 -0.656704613666667 -0.753537947616667 -0.742450935333333 -0.873849395666667 -0.73749226865 -0.696989444576 -0.691553544558333 -0.241477398476667 -0.00889965723933333 0.0071520946255 -0.775439079866667 -0.764412976166667 -0.7770619425 -0.0159534494066667 -0.1477734394835 -0.130285167428333 -0.804868310666667 -0.831738615666667 -0.780568298833333 -0.124971290338333 -0.1400875838 -0.0036609788965 -0.709460769816667 0.094597794745 -0.748024710633333 0.24683557188 -0.831578126666667 -0.0163096235466667 -0.885715839333333 0.161042897085 -0.00760372461666667 -0.03535423655 -0.0350855822295 -0.0469171092483333 -0.508764782166667 0.142805035333333 -0.0362311617333333 -0.714843485716667 -0.675249408215 -0.627568073633333 -0.972317597666667 -0.9665825705 -0.948012540666667 -0.762785484253333 -0.752297783316667 -0.7916099105 -0.812163522833333 -0.824722990666667 -0.760447006 -0.867411496 -0.883083800166667 -0.856144728166667 -0.7016896405 -0.7016896405 -0.752038581066667 -0.803151372666667 -0.8876906265 -0.707119664666667 -0.684874271333333 -0.6238964255 -0.770823507483333 -0.75628306861 -0.804885705 -0.816697070166667 -0.822776115 -0.776859673166667 -0.744858670916667 -0.758624989616667 -0.819788857833333 -0.898408965333333
16 "SITTING" 0.277667406166667 -0.0201240912833333 -0.107901427966667 0.725366768716667 -0.0944817578333333 0.0409181102166667 0.0741583951316667 0.0167831273335 -0.0183283975603333 -0.00617350374833333 -0.063742271275 0.0667174164533333 -0.112831456326667 -0.0466115458283333 -0.058186559105 -0.656986048083333 -0.656986048083333 -0.742412779116667 -0.738615471666667 -0.867865519166667 -0.716920456545 -0.695982932933333 -0.68423251612 -0.200136376896667 0.0310332584 0.108796116703333 -0.760302445333333 -0.764262587166667 -0.765929124666667 -0.024703274185 -0.175945878876667 -0.146961851813333 -0.8040548255 -0.8296879645 -0.766643908 -0.0940923700916667 -0.17724632995 -0.0451678001833333 -0.695451045516667 0.117481444516667 -0.727301399916667 0.228490273315667 -0.8291894105 -0.0647197721166667 -0.883061764166667 0.182948180708333 -0.0149095153346667 0.0165563035 -0.0419818078966667 0.0977044116166667 -0.545597696666667 0.149774589016667 -0.0327113112 -0.70089159045 -0.685737321216667 -0.6471278085 -0.979318370333333 -0.973415918166667 -0.963253306 -0.746392036013333 -0.753190580666667 -0.779160698666667 -0.815823743 -0.822894926333333 -0.751642186833333 -0.867620473 -0.879349546333333 -0.839192049333333 -0.70125465885 -0.70125465885 -0.738294331665 -0.796748600833333 -0.8852524395 -0.6955573023 -0.700637434808333 -0.654893727088333 -0.754665291603333 -0.757990218833333 -0.7910003255 -0.821719547833333 -0.821114455 -0.7704015605 -0.751525240916667 -0.75413225705 -0.811522492966667 -0.896418332
16 "STANDING" 0.278751733666667 -0.0179994053533333 -0.11059804755 0.703324139133333 -0.0628442746833333 0.02898686555 0.07634912795 0.00459816090798333 -0.01266966624075 -0.0221367798866667 -0.0808914051483333 0.07291309085 -0.1111147930185 -0.0505340399783333 -0.0627019004911667 -0.5541497807065 -0.5541497807065 -0.675447986366667 -0.690060516 -0.83943081 -0.650233318733333 -0.6258302147 -0.626471115066667 -0.255932261805 -0.0359367217116667 0.007747337835 -0.689458932583333 -0.709421947333333 -0.7204311948 -0.0414131932133333 -0.199396872 -0.208761123468333 -0.742784069923333 -0.798420881833333 -0.7296797375 -0.136244305261667 -0.165892411155 -0.0974829514866667 -0.615382389238333 0.0350460219833333 -0.664297153244167 0.241723979 -0.790797432166667 -0.0825677453166667 -0.852139553 0.1726946831 -0.0463837233596667 0.03406144225 0.00870990663333333 0.0034303582 -0.512973658833333 0.126685906756667 -0.0246617940333333 -0.59923451614 -0.607526241166667 -0.561242720558333 -0.979595334333333 -0.971623151 -0.959882842333333 -0.6692574733 -0.6931604875 -0.737127 -0.755854328333333 -0.800276005333333 -0.712693353333333 -0.835338758833333 -0.849393697666667 -0.818487335833333 -0.608602415416667 -0.608602415416667 -0.670064531233333 -0.752766889333333 -0.855872651 -0.581776424716667 -0.623709493 -0.561938617666667 -0.678088395853 -0.696244009666667 -0.752300065833333 -0.7629567155 -0.80374719 -0.73481594 -0.666104261766667 -0.68006609565 -0.771968264 -0.871151730833333
16 "LAYING" 0.280085527833333 -0.0147005015123333 -0.10455660085 0.63736404675 -0.0647780259 0.0816367312833333 0.0802308116366667 0.0289889743301667 0.0138136475016667 -0.015370531764 -0.0708653968466667 0.0744636800983333 -0.121869999765 -0.042603304779 -0.0423399921916667 -0.59982651135 -0.59982651135 -0.7098411095 -0.712999417166667 -0.853547609666667 -0.683780633123333 -0.669355832516667 -0.6400305001 -0.267487795028333 -0.0529792624466667 0.0457502267533333 -0.728452545766667 -0.743346816666667 -0.733805975 -0.0545020108166667 -0.209039435663333 -0.182959218033333 -0.783474614333333 -0.802248134 -0.7370735415 -0.118617741793333 -0.144353477666667 -0.034529832125 -0.652000624883333 0.06391877801 -0.697110618763333 0.223066124466667 -0.809466699 0.01320552645 -0.8646028795 0.1416758481935 -0.0143036100783333 0.0380670959133333 -0.0756110813833333 0.0282101655 -0.453022079333333 0.128408690485 -0.07283669535 -0.649507358816667 -0.646348898266667 -0.589724177768333 -0.974746234 -0.969124965666667 -0.949100659333333 -0.710147983816667 -0.730056343833333 -0.75098792185 -0.798205175333333 -0.794983476166667 -0.712327458433333 -0.852669912333333 -0.861437835833333 -0.828327992833333 -0.650043937783333 -0.650043937783333 -0.703389427766667 -0.779037685666667 -0.866243119666667 -0.6378862892 -0.657728161916667 -0.596602916985 -0.717197264833333 -0.733914822333333 -0.7668128786 -0.804896087666667 -0.793404923666667 -0.73274156235 -0.705571793783333 -0.713590177383333 -0.798158775 -0.878036680166667
17 "WALKING" 0.276736477833333 -0.020494395065 -0.107335839933333 0.636779503666667 0.0144770088166667 0.0536378505666667 0.0669898018266667 0.00362101503266667 0.0180626856166667 -0.035459835425 -0.0760965305666667 0.097629019255 -0.0993566872616667 -0.0292168547266667 -0.0567672461736667 -0.646419149343333 -0.646419149343333 -0.763600865666667 -0.727264615623333 -0.8548837885 -0.724708302281667 -0.6824736239 -0.790523344833333 -0.17702828515 -0.00143877997333334 0.02517895511 -0.781124967666667 -0.7628031705 -0.855544554166667 0.00556056916666666 -0.108999014918333 -0.115434282416667 -0.772963846566667 -0.825887701333333 -0.777696539333333 -0.0722246554876667 -0.092919467115 -0.0173361743133333 -0.710231805433333 0.0117956651883333 -0.767169252833333 0.267386415883333 -0.807813603666667 -0.0352549948833333 -0.869024050333333 0.27900567982 0.0196612763688333 0.02539156537 0.162288142533333 0.0213059941333333 -0.434245233666667 0.0610272033166667 -0.0343835066016667 -0.675583938638333 -0.64589311099 -0.742211182346667 -0.973845211666667 -0.961778382 -0.947732888166667 -0.749943187 -0.741992707833333 -0.863682608 -0.796260569216667 -0.816389442 -0.776039036833333 -0.833379321833333 -0.870244550833333 -0.844656548666667 -0.698598468903333 -0.698598468903333 -0.765587664166667 -0.785301127933333 -0.8667778865 -0.658698443131667 -0.649993199405 -0.737000765033333 -0.741309824516667 -0.737302337066667 -0.870747978333333 -0.80510600094 -0.812536822666667 -0.796462968333333 -0.739425374583333 -0.765679200666667 -0.808572901666667 -0.874198470333333
17 "WALKING_UPSTAIRS" 0.277669628166667 -0.0134662276946667 -0.105789338496667 0.630607461333333 0.0252694761666667 0.0312750724916667 0.0704641064516667 0.00198359267333333 0.0105253636136667 -0.0204664542573333 -0.0902679796166667 0.0978697612666667 -0.0960843157333333 -0.0346154040503333 -0.0478196737866667 -0.551155334216667 -0.551155334216667 -0.683638296 -0.662370088833333 -0.7958155805 -0.646779067183333 -0.570697134756667 -0.69682547515 -0.244103890083333 -0.0349848157416667 -0.033608204445 -0.715199129516667 -0.673939046833333 -0.792658805666667 -0.132389366526667 -0.228701394726667 -0.208197649713333 -0.719459592341667 -0.757128092333333 -0.708945764166667 -0.113540385629167 -0.099661190565 -0.063464716895 -0.63465026425 -0.0158100733466667 -0.690078409883333 0.195197996526667 -0.756247188 -0.00546559962333333 -0.815294721166667 0.240923335966667 0.0250770462466667 0.000997280980000004 -0.0239388148366667 -0.041591877 -0.423915866166667 0.0536187005 -0.018578063785 -0.6055390349405 -0.531002456542167 -0.628677787748333 -0.975048515166667 -0.958074258166667 -0.953311250333333 -0.680410168366667 -0.637397443805 -0.802927042333333 -0.748406557833333 -0.745978489333333 -0.69535030485 -0.780231267833333 -0.806351436 -0.800480829333333 -0.624011736898333 -0.624011736898333 -0.681364520066667 -0.738524876333333 -0.809041994333333 -0.591275877106667 -0.540875681966667 -0.62219104966 -0.673819613795 -0.62341492675 -0.812074964833333 -0.759280094666667 -0.741735322333333 -0.719558808 -0.677187789 -0.674426986258333 -0.774411338666667 -0.816372690666667
17 "WALKING_DOWNSTAIRS" 0.2785172745 -0.0153698902878333 -0.112088277801167 0.747474181333333 -0.0305106181666667 -0.0609535042333333 0.0853980166533333 -0.002356297086 -0.00802723696366667 -0.0226907777383333 -0.0858131061166667 0.0782524781666667 -0.11918757195 -0.0419232291038333 -0.059580053625 -0.592478171943333 -0.592478171943333 -0.702791247483333 -0.697763965333333 -0.806642307333333 -0.67242243005 -0.616919250093333 -0.712539684 -0.20593426413 0.0120590866633333 0.04446782657 -0.728818964321667 -0.699377494833333 -0.792799994 -0.0672604150683333 -0.1381931464975 -0.122253711075 -0.728570155366667 -0.766190884833333 -0.739639759333333 -0.0706978013016667 -0.094620060375 -0.0250829766 -0.673776974316667 0.0734405975761667 -0.70739106425 0.238412011103333 -0.776774721666667 0.0297467195833333 -0.825352905666667 0.2219128551 0.021417734365 -0.0363034965983333 0.0673915467833333 0.0241253320166667 -0.546369363166667 0.0956362977 0.0556056430716667 -0.642492578783333 -0.5904932358075 -0.654315703116667 -0.972453955333333 -0.959857635833333 -0.944493904833333 -0.6964030805 -0.672453788383333 -0.803024670666667 -0.765087641 -0.763776386833333 -0.737965084138333 -0.785274386333333 -0.819073802166667 -0.811773477333333 -0.671791368721667 -0.671791368721667 -0.69878332265 -0.767571676833333 -0.819231438166667 -0.632280240768333 -0.602550383953333 -0.650993620388333 -0.69063166296 -0.66504605845 -0.811697681 -0.777726623333333 -0.764639507166667 -0.762179604916667 -0.722216979648333 -0.69121279535 -0.803565612333333 -0.824900994
17 "SITTING" 0.277391205409836 -0.0210499919606557 -0.10514598057377 0.710531120491803 -0.0231361934754098 -0.0466735023770492 0.0857855731803279 0.018057336367377 -0.0138578097544262 0.0372671404868852 -0.0858500161360656 0.0282477272557377 -0.106410951131148 -0.0457534760301639 -0.0528959925901639 -0.568700009606557 -0.568700009606557 -0.687110695745902 -0.676242285904098 -0.803845493278688 -0.647452486360656 -0.609382630709836 -0.712584150131148 -0.21707375147377 0.0191341444559016 0.0219179081668852 -0.705721786331148 -0.688563738819672 -0.791593148032787 -0.054367040442623 -0.12996154042459 -0.122562757541311 -0.737013719180328 -0.765994027377049 -0.7336984 -0.0412322084065574 -0.057306049304918 0.00427629222786885 -0.648803740927869 0.0758023466098361 -0.683686594959016 0.219275568128525 -0.772198627213115 0.0652721076180328 -0.819474109836066 0.27102602984918 0.0233643005986885 0.0175451427260656 -0.149010237704918 0.0522530868852459 -0.50258422147541 0.0897965408196721 0.0419406222672131 -0.605877146616393 -0.580701800185246 -0.651337432491803 -0.976845654098361 -0.96708277295082 -0.953362829180328 -0.671736081327869 -0.66483395947541 -0.801993701311475 -0.763914014672131 -0.757677548688525 -0.73374892042623 -0.795567115081967 -0.810143595737705 -0.809805553114754 -0.635636173737705 -0.635636173737705 -0.680520078070492 -0.755629347540984 -0.816345192622951 -0.591473781491803 -0.593029622426229 -0.646566565868852 -0.666389859278689 -0.662066002081967 -0.810973930819672 -0.774044487377049 -0.754892084918033 -0.758994152639344 -0.685559096654098 -0.678770454116393 -0.789252019180328 -0.826234489836066
17 "STANDING" 0.278466944262295 -0.0174248442980328 -0.109427390688525 0.790535615901639 -0.0774162383114754 -0.0753176550819672 0.095710923147541 0.0249566269088525 -0.00199559420983606 -0.036982551267541 -0.0669031999360656 0.0772132077885246 -0.120753085531148 -0.0320213865081967 -0.034676231107377 -0.46431622098918 -0.46431622098918 -0.62300963147541 -0.607497645131148 -0.766596414918033 -0.565566001613607 -0.504112466821639 -0.660736376147541 -0.275806982721311 -0.00119659005573771 -0.0565663237809836 -0.643551692295082 -0.618540039606557 -0.758293601967213 -0.169340121803279 -0.233222181104426 -0.241107411860656 -0.656128673737705 -0.731956093114754 -0.655050650983607 -0.100375514663934 -0.147833665819672 -0.0681604950816393 -0.561928366377049 0.0359479962901639 -0.622216462639344 0.170669099622951 -0.713271740983607 0.018231405507541 -0.793628628032787 0.179543650829508 -0.0150531368442623 -0.0192240725081967 0.0730604633934426 0.047703763152459 -0.594239321967213 0.129071830426229 0.0688481731032787 -0.508614740747541 -0.458490370668852 -0.593905752755738 -0.976012025409836 -0.962120795901639 -0.947796485409836 -0.604796523360656 -0.586364327367213 -0.773637590491803 -0.694676404622951 -0.713655535081967 -0.64394325895082 -0.731361888032787 -0.792311114426229 -0.75710912147541 -0.557462296204918 -0.557462296204918 -0.620117925409836 -0.689691848688525 -0.787081031803279 -0.488505357918033 -0.469884624011475 -0.590827086913115 -0.600481589278689 -0.579526460704918 -0.787578553606557 -0.708469303852459 -0.705809990983607 -0.674096435 -0.624146972508197 -0.622463491295082 -0.729593419672131 -0.79498942295082
17 "LAYING" 0.275559182 -0.017349890592 -0.111250551816667 0.673270410166667 0.019514075 0.000869488833333332 0.0776166483883333 0.00269585228066667 -0.00392928956133333 -0.0146124625727333 -0.0891711085913 0.0820352415695 -0.103385251553333 -0.0440594504 -0.0594184066583333 -0.636433889983333 -0.636433889983333 -0.746082632716667 -0.729838005566667 -0.8453402815 -0.698855817833333 -0.666473599605833 -0.765924065166667 -0.19992851194 0.0508503405166667 0.0682814405 -0.755713014666667 -0.750779451366667 -0.836810177 -0.0277169440583333 -0.113284161186667 -0.132190151583333 -0.771466970333333 -0.817699872166667 -0.7773323115 -0.0811919572666667 -0.1309939164125 -0.00155160206666667 -0.695100592078333 0.0535883873 -0.7429602358 0.239317711543333 -0.808608212666667 -0.0220655246158333 -0.860186597 0.223105605015 -0.036572997456 -0.0137503338166667 -0.0202674872666667 -0.04287899139 -0.471236279166667 0.0564806396666667 0.00767215018 -0.66379295905 -0.642026049191667 -0.724747948033333 -0.973633631333333 -0.959500600166667 -0.958898018666667 -0.72597947295 -0.732762858761667 -0.846155978333333 -0.795043872833333 -0.810540179166667 -0.774580975716667 -0.8158806695 -0.865361259666667 -0.840596085333333 -0.682637024883333 -0.682637024883333 -0.742866127716667 -0.788408151833333 -0.859996472833333 -0.6521912626 -0.652287622403333 -0.724632775931667 -0.720571683366667 -0.73138237543 -0.853993238166667 -0.803852778666667 -0.808407920666667 -0.7948837485 -0.7252846757 -0.745169309466667 -0.812368856166667 -0.8702721855
